no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,3.0,25.0,16.2
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,17:30:00,2.0,0.3,1.0,2.0,11.0,24.9,14.7
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,17:30:00,3.0,0.0,1.0,2.0,10.0,25.6,16.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,17:30:00,2.0,0.0,1.0,2.0,12.0,24.9,14.7
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,17:30:00,1.0,1.0,1.0,1.0,7.0,25.0,16.2
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,2.0,25.0,16.2
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,6.0,25.0,16.2
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,17:30:00,2.0,0.5,1.0,2.0,14.0,24.9,14.7
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,9:00:00,2.0,-0.5,1.0,3.0,15.0,20.9,15.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,1.0,21.9,11.8
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,5.0,21.9,11.8
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,9:00:00,1.0,0.1,1.0,2.0,16.0,21.9,11.8
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,9:00:00,1.0,-0.5,1.0,2.0,4.0,21.9,11.8
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,9:00:00,3.0,0.5,1.0,2.0,8.0,22.1,13.4
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,9:00:00,3.0,0.0,1.0,2.0,9.0,22.1,13.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,9:00:00,2.0,0.0,1.0,2.0,13.0,20.9,15.7
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,9:00:00,1.0,nan,nan,nan,3.0,21.9,11.8
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,9:00:00,2.0,0.0,1.0,2.0,11.0,20.9,15.7
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,9:00:00,3.0,0.0,1.0,2.0,10.0,22.1,13.4
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,9:00:00,2.0,-1.0,1.0,3.0,12.0,20.9,15.7
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,7.0,21.9,11.8
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,2.0,21.9,11.8
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,6.0,21.9,11.8
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,9:00:00,2.0,0.5,1.0,2.0,14.0,20.9,15.7
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/17,9:30:00,2.0,0.0,1.0,2.0,15.0,21.4,17.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,1.0,22.5,13.2
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,5.0,22.5,13.2
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/17,9:30:00,1.0,0.0,1.0,3.0,16.0,22.5,13.2
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/17,9:30:00,1.0,-0.3,1.0,2.0,4.0,22.5,13.2
28,0,24,164.0,47.0,17.47471743,0,1,1,2021/1/17,9:30:00,3.0,-0.5,1.0,3.0,8.0,22.5,14.9
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/17,9:30:00,3.0,1.0,1.0,2.0,9.0,22.5,14.9
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/17,9:30:00,2.0,0.0,1.0,2.0,13.0,21.4,17.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,3.0,22.5,13.2
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/17,9:30:00,2.0,-0.2,1.0,2.0,11.0,21.4,17.4
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/17,9:30:00,3.0,0.0,1.0,2.0,10.0,22.5,14.9
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/17,9:30:00,2.0,-0.5,1.0,2.0,12.0,21.4,17.4
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,7.0,22.5,13.2
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,2.0,22.5,13.2
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,6.0,22.5,13.2
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,9:30:00,2.0,0.8,1.0,2.0,14.0,21.4,17.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,4.0,23.1,17.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,10:00:00,2.0,0.0,1.0,2.0,13.0,22.3,17.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,10:00:00,1.0,0.1,1.0,2.0,5.0,23.1,17.1
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,10:00:00,3.0,0.0,1.0,2.0,3.0,23.1,19.4
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,10:00:00,3.0,0.0,1.0,2.0,1.0,23.1,19.4
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,10.0,23.1,17.1
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,10:00:00,3.0,-1.0,0.0,3.0,2.0,23.1,19.4
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,10:00:00,2.0,-0.5,1.0,3.0,15.0,22.3,17.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,10:00:00,2.0,0.0,1.0,2.0,16.0,22.3,17.1
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,12.0,23.1,17.1
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,6.0,23.1,17.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,8.0,23.1,17.1
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,10:00:00,2.0,0.0,1.0,2.0,17.0,22.3,17.1
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,10:00:00,1.0,-0.2,1.0,2.0,9.0,23.1,17.1
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,19.0,23.1,17.1
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,10:00:00,1.0,0.0,1.0,2.0,11.0,23.1,17.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,10:00:00,1.0,nan,nan,nan,18.0,23.1,17.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,10:00:00,1.0,1.0,1.0,2.0,7.0,23.1,17.1
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,10:00:00,2.0,0.0,1.0,2.0,14.0,22.3,17.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,10:30:00,1.0,0.8,0.0,1.0,4.0,23.3,17.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,10:30:00,2.0,0.0,1.0,2.0,13.0,22.6,17.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,5.0,23.3,17.3
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,10:30:00,3.0,0.0,1.0,2.0,3.0,23.4,19.5
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,10:30:00,3.0,0.0,1.0,2.0,1.0,23.4,19.5
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,10.0,23.3,17.3
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,10:30:00,3.0,-0.5,0.0,3.0,2.0,23.4,19.5
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,10:30:00,2.0,0.0,1.0,2.0,15.0,22.6,17.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,10:30:00,2.0,0.2,1.0,2.0,16.0,22.6,17.1
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,10:30:00,1.0,-1.0,0.0,3.0,12.0,23.3,17.3
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,6.0,23.3,17.3
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,8.0,23.3,17.3
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,10:30:00,2.0,0.0,1.0,2.0,17.0,22.6,17.1
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,9.0,23.3,17.3
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,10:30:00,1.0,1.0,1.0,1.0,19.0,23.3,17.3
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,11.0,23.3,17.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,18.0,23.3,17.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,10:30:00,1.0,0.2,1.0,2.0,7.0,23.3,17.3
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,10:30:00,2.0,-0.5,1.0,3.0,14.0,22.6,17.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,4.0,24.4,16.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,13.0,25.6,15.4
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,11:00:00,1.0,0.2,1.0,2.0,5.0,24.4,16.3
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,11:00:00,3.0,0.0,1.0,2.0,3.0,23.6,19.8
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,11:00:00,3.0,0.0,1.0,2.0,1.0,23.6,19.8
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,10.0,24.4,16.3
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,11:00:00,3.0,0.0,1.0,2.0,2.0,23.6,19.8
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,15.0,25.6,15.4
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,16.0,25.6,15.4
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,11:00:00,1.0,0.5,1.0,2.0,12.0,24.4,16.3
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,6.0,24.4,16.3
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,8.0,24.4,16.3
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,17.0,25.6,15.4
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,11:00:00,1.0,0.3,1.0,2.0,9.0,24.4,16.3
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,19.0,24.4,16.3
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,11.0,24.4,16.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,18.0,24.4,16.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,11:00:00,1.0,0.8,1.0,2.0,7.0,24.4,16.3
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,14.0,25.6,15.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,4.0,24.8,16.8
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,11:30:00,2.0,0.5,1.0,2.0,13.0,26.3,15.0
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,11:30:00,1.0,-0.1,1.0,2.0,5.0,24.8,16.8
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,11:30:00,3.0,0.0,1.0,2.0,3.0,23.7,20.1
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,11:30:00,3.0,0.0,1.0,2.0,1.0,23.7,20.1
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,10.0,24.8,16.8
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,11:30:00,3.0,0.1,1.0,2.0,2.0,23.7,20.1
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,11:30:00,2.0,0.0,1.0,2.0,15.0,26.3,15.0
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,11:30:00,2.0,0.0,1.0,2.0,16.0,26.3,15.0
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,11:30:00,1.0,0.5,1.0,2.0,12.0,24.8,16.8
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,6.0,24.8,16.8
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,11:30:00,1.0,0.3,1.0,2.0,8.0,24.8,16.8
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,11:30:00,2.0,0.0,1.0,2.0,17.0,26.3,15.0
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,9.0,24.8,16.8
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,11:30:00,1.0,0.0,1.0,1.0,19.0,24.8,16.8
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,11.0,24.8,16.8
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,18.0,24.8,16.8
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,11:30:00,1.0,0.3,1.0,2.0,7.0,24.8,16.8
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,11:30:00,2.0,1.0,1.0,2.0,14.0,26.3,15.0
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,12:00:00,1.0,nan,nan,nan,4.0,25.1,17.0
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,12:00:00,2.0,0.5,1.0,2.0,13.0,26.7,14.7
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,12:00:00,1.0,0.0,1.0,2.0,5.0,25.1,17.0
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,12:00:00,3.0,0.0,1.0,2.0,3.0,23.9,20.2
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,12:00:00,3.0,0.0,1.0,2.0,1.0,23.9,20.2
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,12:00:00,1.0,0.0,1.0,2.0,10.0,25.1,17.0
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,12:00:00,3.0,0.0,1.0,3.0,2.0,23.9,20.2
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,12:00:00,2.0,0.0,1.0,2.0,15.0,26.7,14.7
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,12:00:00,2.0,0.0,1.0,2.0,16.0,26.7,14.7
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,12:00:00,1.0,0.5,1.0,2.0,12.0,25.1,17.0
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,12:00:00,1.0,0.0,1.0,2.0,6.0,25.1,17.0
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,12:00:00,1.0,0.3,1.0,2.0,8.0,25.1,17.0
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,12:00:00,2.0,0.0,1.0,2.0,17.0,26.7,14.7
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,12:00:00,1.0,0.0,1.0,2.0,9.0,25.1,17.0
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,12:00:00,1.0,2.0,0.0,1.0,19.0,25.1,17.0
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,12:00:00,1.0,0.0,1.0,2.0,11.0,25.1,17.0
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,12:00:00,1.0,0.5,1.0,1.0,18.0,25.1,17.0
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,12:00:00,1.0,0.5,1.0,2.0,7.0,25.1,17.0
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,12:00:00,2.0,1.5,1.0,2.0,14.0,26.7,14.7
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,14:30:00,1.0,1.0,0.0,1.0,4.0,25.8,14.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,14:30:00,2.0,0.5,1.0,1.0,13.0,25.0,15.6
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,14:30:00,1.0,0.3,1.0,1.0,5.0,25.8,14.4
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,14:30:00,3.0,0.0,1.0,2.0,3.0,23.3,17.8
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,14:30:00,3.0,0.0,1.0,2.0,1.0,23.3,17.8
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,14:30:00,1.0,0.0,1.0,2.0,10.0,25.8,14.4
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,14:30:00,3.0,0.0,1.0,2.0,2.0,23.3,17.8
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,14:30:00,2.0,-1.0,0.0,3.0,15.0,25.0,15.6
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,14:30:00,2.0,1.0,1.0,3.0,16.0,25.0,15.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,14:30:00,1.0,0.5,0.0,1.0,12.0,25.8,14.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,14:30:00,1.0,0.0,1.0,2.0,6.0,25.8,14.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,14:30:00,1.0,0.5,1.0,2.0,8.0,25.8,14.4
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,14:30:00,2.0,0.0,1.0,2.0,17.0,25.0,15.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,14:30:00,1.0,1.5,0.0,1.0,9.0,25.8,14.4
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,14:30:00,1.0,1.0,1.0,2.0,19.0,25.8,14.4
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,14:30:00,1.0,1.0,1.0,2.0,11.0,25.8,14.4
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,14:30:00,1.0,0.5,0.0,1.0,18.0,25.8,14.4
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,14:30:00,1.0,0.8,1.0,2.0,7.0,25.8,14.4
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,14:30:00,2.0,1.0,1.0,2.0,14.0,25.0,15.6
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,15:00:00,1.0,0.6,0.0,1.0,4.0,25.4,16.3
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,15:00:00,2.0,1.0,1.0,2.0,13.0,25.1,16.2
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,15:00:00,1.0,0.1,1.0,1.0,5.0,25.4,16.3
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,15:00:00,3.0,0.0,1.0,2.0,3.0,23.7,19.4
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,15:00:00,3.0,0.5,1.0,2.0,1.0,23.7,19.4
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,15:00:00,1.0,0.5,1.0,1.0,10.0,25.4,16.3
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,15:00:00,3.0,0.1,1.0,2.0,2.0,23.7,19.4
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,15:00:00,2.0,0.0,1.0,3.0,15.0,25.1,16.2
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,15:00:00,2.0,0.0,1.0,2.0,16.0,25.1,16.2
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,15:00:00,1.0,1.0,0.0,1.0,12.0,25.4,16.3
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,15:00:00,1.0,0.5,0.0,1.0,6.0,25.4,16.3
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,15:00:00,1.0,0.8,0.0,1.0,8.0,25.4,16.3
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,15:00:00,2.0,0.0,1.0,2.0,17.0,25.1,16.2
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,15:00:00,1.0,0.5,1.0,2.0,9.0,25.4,16.3
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,15:00:00,1.0,1.0,1.0,2.0,19.0,25.4,16.3
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,15:00:00,1.0,0.5,1.0,2.0,11.0,25.4,16.3
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,15:00:00,1.0,0.0,1.0,2.0,18.0,25.4,16.3
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,15:00:00,1.0,0.2,1.0,2.0,7.0,25.4,16.3
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,15:00:00,2.0,0.8,1.0,2.0,14.0,25.1,16.2
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,15:30:00,1.0,0.2,1.0,1.0,4.0,25.3,17.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,15:30:00,2.0,0.8,1.0,2.0,13.0,25.4,16.8
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,15:30:00,1.0,0.0,1.0,2.0,5.0,25.3,17.4
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,15:30:00,3.0,1.0,1.0,2.0,3.0,24.1,20.3
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,15:30:00,3.0,1.0,0.0,1.0,1.0,24.1,20.3
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,15:30:00,1.0,0.0,1.0,2.0,10.0,25.3,17.4
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,15:30:00,3.0,0.2,1.0,2.0,2.0,24.1,20.3
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,15:30:00,2.0,0.0,1.0,2.0,15.0,25.4,16.8
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,15:30:00,2.0,0.0,1.0,2.0,16.0,25.4,16.8
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,15:30:00,1.0,1.0,0.0,1.0,12.0,25.3,17.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,15:30:00,1.0,0.0,1.0,2.0,6.0,25.3,17.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,15:30:00,1.0,0.8,0.0,1.0,8.0,25.3,17.4
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,15:30:00,2.0,0.5,1.0,2.0,17.0,25.4,16.8
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/18,15:30:00,1.0,0.0,1.0,2.0,9.0,25.3,17.4
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/18,15:30:00,1.0,0.0,1.0,1.0,19.0,25.3,17.4
47,0,23,174.0,51.0,16.84502576,1,1,1,2021/1/18,15:30:00,1.0,0.0,1.0,2.0,11.0,25.3,17.4
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,15:30:00,1.0,0.5,1.0,1.0,18.0,25.3,17.4
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,15:30:00,1.0,0.5,1.0,2.0,7.0,25.3,17.4
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,15:30:00,2.0,0.8,1.0,2.0,14.0,25.4,16.8
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/18,16:00:00,1.0,0.0,1.0,2.0,4.0,25.2,18.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/18,16:00:00,2.0,0.7,1.0,2.0,13.0,25.5,17.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/18,16:00:00,1.0,0.0,1.0,2.0,5.0,25.2,18.1
10,0,23,160.0,53.0,20.703125,-1,0,0,2021/1/18,16:00:00,3.0,1.0,1.0,2.0,3.0,24.3,21.3
11,0,23,158.0,52.0,20.82999519,0,0,0,2021/1/18,16:00:00,3.0,1.0,0.0,1.0,1.0,24.3,21.3
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/18,16:00:00,1.0,0.0,1.0,2.0,10.0,25.2,18.1
16,0,23,160.0,52.0,20.3125,0,0,1,2021/1/18,16:00:00,3.0,0.2,1.0,2.0,2.0,24.3,21.3
19,1,24,177.0,60.0,19.15158479,1,0,1,2021/1/18,16:00:00,2.0,0.0,1.0,2.0,15.0,25.5,17.1
26,1,22,175.0,65.0,21.2244898,-1,1,0,2021/1/18,16:00:00,2.0,-0.2,1.0,2.0,16.0,25.5,17.1
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/18,16:00:00,1.0,0.5,1.0,2.0,12.0,25.2,18.1
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/18,16:00:00,1.0,0.2,1.0,2.0,6.0,25.2,18.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/18,16:00:00,1.0,0.6,0.0,1.0,8.0,25.2,18.1
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/18,16:00:00,2.0,0.5,1.0,2.0,17.0,25.5,17.1
