NO,Age,Gender(male:1 female:0),Height,Weight,BMI,room,date,time,temp£¨¡æ£©,humi£¨%£©,CO2,air speed,thermal sensation(-3~3),thermal acceptance£¨1:accept£¬-1:unaccept£©,thermal preference(cool:-1 unchange:0 warmer:1)
1,24,1,185,85,24.83564646,202,2019/1/9,8:40:00,21,14,501,0.05,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/9,9:00:00,22,15,795,0.11,0,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,9:30:00,24.1,14,895,0.11,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/9,10:00:00,25.2,16,1097,0.08,0.8,1,0
1,24,1,185,85,24.83564646,202,2019/1/9,10:30:00,25.9,15,1167,0.07,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/9,11:00:00,26.1,15,1164,0.09,0.7,1,-1
1,24,1,185,85,24.83564646,202,2019/1/9,11:30:00,26.6,15,1217,0.05,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/9,12:00:00,26.9,16,1287,0.01,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/9,14:10:00,24,13,633,0.02,0,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,14:30:00,23.4,15,753,0.06,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/9,15:00:00,23.3,15,733,0.12,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,15:30:00,23.2,15,777,0.11,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,16:00:00,22.8,15,743,0,-0.7,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,16:30:00,22.8,16,786,0.02,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,17:00:00,21.5,16,561,0.1,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/9,17:30:00,21.1,17,577,0.08,-1.4,1,1
1,24,1,185,85,24.83564646,202,2019/1/10,8:40:00,21.4,17,538,0.01,0,1,1
1,24,1,185,85,24.83564646,202,2019/1/10,9:00:00,22.4,18,672,0.01,-0.3,1,1
1,24,1,185,85,24.83564646,202,2019/1/10,9:30:00,24.1,17,858,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/10,10:00:00,25.2,16,945,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/10,10:30:00,26.1,17,1177,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/10,11:00:00,26.1,18,1512,0.02,0.7,1,-1
1,24,1,185,85,24.83564646,202,2019/1/10,11:30:00,26.8,17,1230,0.01,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/10,12:00:00,27.1,17,1293,0.01,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/10,14:10:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,14:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,15:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,15:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,16:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,16:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,17:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/10,17:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/11,8:40:00,21.3,21,674,0.01,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/11,9:00:00,23.5,19,855,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,9:30:00,25.2,19,1070,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,10:00:00,26.1,20,1274,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,10:30:00,26.6,18,1195,0.03,0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,11:00:00,24.8,18,930,0.1,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,11:30:00,24,19,963,0.07,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,12:00:00,23.8,19,877,0.08,-0.4,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,14:10:00,24.1,21,1207,0.02,-0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,14:30:00,24.1,23,1734,0.06,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/11,15:00:00,24.5,20,1183,0.04,-0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/11,15:30:00,22.9,19,682,0.05,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/11,16:00:00,22.7,20,691,0.08,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/11,16:30:00,22.8,20,761,0.1,-1.3,1,1
1,24,1,185,85,24.83564646,202,2019/1/11,17:00:00,22.6,20,773,0.08,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/11,17:30:00,21.5,22,719,0.03,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/14,8:40:00,22.3,20,608,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,9:00:00,23.7,21,1097,0.05,-0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,9:30:00,25.2,19,925,0.04,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,10:00:00,25.9,19,1109,0.02,0.3,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,10:30:00,26.6,19,1065,0.08,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,11:00:00,26.7,18,1071,0.02,0.1,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,11:30:00,27.2,18,1069,0.06,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,12:00:00,27.4,18,1134,0.01,0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,14:10:00,27.3,16,861,0.01,0.2,1,-1
1,24,1,185,85,24.83564646,202,2019/1/14,14:30:00,24.3,13,572,0.12,-0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,15:00:00,24.5,13,607,0.09,-0.3,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,15:30:00,22.9,14,616,0.05,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/14,16:00:00,23.1,14,577,0.01,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/14,16:30:00,22.5,15,585,0.1,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/14,17:00:00,22.6,14,579,0.1,-0.7,1,0
1,24,1,185,85,24.83564646,202,2019/1/14,17:30:00,23,15,614,0.05,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,8:40:00,21,14,492,0.01,0.3,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,9:00:00,22.4,14,591,0.03,-0.1,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,9:30:00,23.2,14,738,0.04,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,10:00:00,24.5,15,944,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,10:30:00,25.4,15,929,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,11:00:00,26,15,1088,0.03,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/15,11:30:00,26.7,14,1083,0.02,0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,12:00:00,27,14,1157,0.01,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,14:10:00,24.9,9,594,0.03,-0.2,1,0
1,24,1,185,85,24.83564646,202,2019/1/15,14:30:00,22.9,11,515,0.07,-0.8,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,15:00:00,22.1,11,542,0.12,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,15:30:00,22.3,13,597,0.06,-0.8,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,16:00:00,22,12,541,0.1,-1.1,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,16:30:00,22.1,13,532,0.08,-0.8,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,17:00:00,21.8,12,515,0.08,-1.3,1,1
1,24,1,185,85,24.83564646,202,2019/1/15,17:30:00,21.6,13,522,0.07,-1.5,-1,1
1,24,1,185,85,24.83564646,202,2019/1/16,8:40:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,9:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,9:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,10:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,10:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,11:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,11:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,12:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,14:10:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,14:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,15:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,15:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,16:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,16:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,17:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/16,17:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/17,8:40:00,20.5,13,437,0.04,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,9:00:00,22.2,14,655,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,9:30:00,23.9,13,880,0.01,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,10:00:00,24.9,12,978,0.01,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,10:30:00,25.5,12,928,0.01,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,11:00:00,26,12,977,0.01,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,11:30:00,26.3,12,934,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,12:00:00,26.6,12,1060,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,14:10:00,22.8,11,520,0.05,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,14:30:00,22.7,12,541,0.04,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,15:00:00,22.3,13,532,0.03,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/17,15:30:00,22,12,529,0.05,-1.5,-1,1
1,24,1,185,85,24.83564646,202,2019/1/17,16:00:00,21.9,14,542,0.07,-2,-1,1
1,24,1,185,85,24.83564646,202,2019/1/17,16:30:00,25.3,12,1021,0.03,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,17:00:00,26.5,13,1123,0,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/17,17:30:00,27.1,13,1179,0.01,0.7,1,-1
1,24,1,185,85,24.83564646,202,2019/1/18,8:40:00,17.5,14,423,0.05,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/18,9:00:00,19.6,17,577,0.03,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/18,9:30:00,22.2,16,814,0,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,10:00:00,23.6,16,1213,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,10:30:00,24.4,17,1325,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,11:00:00,25.1,16,1199,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,11:30:00,25.7,16,1200,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,12:00:00,25.9,15,1112,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,14:10:00,25.9,13,858,0.02,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,14:30:00,23.4,13,620,0.04,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,15:00:00,22.3,14,617,0.04,-0.3,1,0
1,24,1,185,85,24.83564646,202,2019/1/18,15:30:00,22.9,14,683,0.05,-0.8,1,1
1,24,1,185,85,24.83564646,202,2019/1/18,16:00:00,22.7,14,695,0.04,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/18,16:30:00,22.1,14,619,0.03,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/18,17:00:00,22.3,14,667,0.06,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/18,17:30:00,22.1,14,650,0.03,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/21,8:40:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/21,9:00:00,22.3,15,662,0.03,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,9:30:00,24.4,14,839,0.03,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/21,10:00:00,26.2,12,859,0.02,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,10:30:00,27,12,909,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,11:00:00,27.6,11,922,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,11:30:00,27.3,12,964,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,12:00:00,27.6,12,948,0.02,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,14:10:00,28,10,681,0.03,1,1,-1
1,24,1,185,85,24.83564646,202,2019/1/21,14:30:00,25.7,9,543,0.14,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/21,15:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/21,15:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/21,16:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/21,16:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/21,17:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/21,17:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,8:40:00,19.4,16,491,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,9:00:00,21.9,15,610,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,9:30:00,23.8,14,795,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,10:00:00,25,13,933,0.04,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,10:30:00,25.4,14,1052,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,11:00:00,26.2,13,967,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,11:30:00,26.6,13,1044,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,12:00:00,26.9,14,1030,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/22,14:10:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,14:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,15:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,15:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,16:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,16:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,17:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/22,17:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/23,8:40:00,22.4,14,466,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,9:00:00,23.4,14,598,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,9:30:00,25.2,15,1118,0,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,10:00:00,26,15,978,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,10:30:00,26.3,15,1027,0.02,0.3,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,11:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/23,11:30:00,27.1,15,1109,0.02,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,12:00:00,27.4,16,1275,0.01,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,14:10:00,24.8,11,542,0.01,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/23,14:30:00,23.3,12,521,0.05,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/23,15:00:00,23.1,13,535,0.07,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/23,15:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/23,16:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/23,16:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/23,17:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/23,17:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,8:40:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,9:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,9:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,10:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,10:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,11:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,11:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,12:00:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,14:10:00,27,11,615,0.04,1.2,-1,-1
1,24,1,185,85,24.83564646,202,2019/1/24,14:30:00,24.1,11,548,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/24,15:00:00,23.7,12,596,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/24,15:30:00,23.3,13,906,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/24,16:00:00,23.1,13,646,0.01,-0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/24,16:30:00,nan,nan,nan,nan,nan,nan,nan
1,24,1,185,85,24.83564646,202,2019/1/24,17:00:00,22.8,13,617,0.03,-0.5,1,1
1,24,1,185,85,24.83564646,202,2019/1/24,17:30:00,22.7,13,582,0.05,-1,0,1
1,24,1,185,85,24.83564646,202,2019/1/25,8:40:00,23.4,11,424,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,9:00:00,23.1,10,435,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,9:30:00,22.4,11,449,0.07,-1,0,1
1,24,1,185,85,24.83564646,202,2019/1/25,10:00:00,22.1,11,429,0.11,-1,0,1
1,24,1,185,85,24.83564646,202,2019/1/25,10:30:00,24.5,10,541,0.03,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,11:00:00,25.8,10,602,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,11:30:00,26.4,10,656,0.02,0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,12:00:00,26.8,10,669,0.02,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,14:10:00,28.4,11,1102,0.05,1.2,0,-1
1,24,1,185,85,24.83564646,202,2019/1/25,14:30:00,27,9,751,0.06,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,15:00:00,26.1,9,640,0.07,0,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,15:30:00,25.4,8,622,0.04,-0.3,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,16:00:00,24.8,9,545,0.08,-0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,16:30:00,24.9,9,578,0.05,-0.5,1,0
1,24,1,185,85,24.83564646,202,2019/1/25,17:00:00,24.8,8,546,0.06,-1,1,1
1,24,1,185,85,24.83564646,202,2019/1/25,17:30:00,24.9,10,593,0.1,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/8,8:40:00,20.8,nan,nan,nan,1,1,-1
2,24,0,167,48,17.21108681,202,2019/1/8,9:00:00,21.8,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,9:30:00,22.8,17,857,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,10:00:00,23.5,17,917,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,10:30:00,23.7,18,1029,nan,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,11:00:00,24.2,17,1110,nan,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,11:30:00,24.4,17,1206,nan,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,12:00:00,24.6,17,1207,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,14:10:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/8,14:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/8,15:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/8,15:30:00,23.1,14,625,nan,-0.3,1,0
2,24,0,167,48,17.21108681,202,2019/1/8,16:00:00,23,14,612,nan,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/8,16:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/8,17:00:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/8,17:30:00,nan,nan,nan,nan,nan,nan,nan
2,24,0,167,48,17.21108681,202,2019/1/9,8:40:00,19.8,nan,nan,nan,-0.2,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,9:00:00,20.6,nan,nan,0.11,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,9:30:00,22.2,nan,nan,0.11,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,10:00:00,23.6,nan,nan,0.08,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,10:30:00,24.3,nan,nan,0.07,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,11:00:00,25.2,nan,nan,0.09,0.2,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,11:30:00,25.7,nan,nan,0.05,0.6,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,12:00:00,26,nan,nan,0.01,1,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,14:10:00,23.8,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,14:30:00,23.6,nan,nan,0.06,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/9,15:00:00,23.5,nan,nan,0.12,-0.9,1,1
2,24,0,167,48,17.21108681,202,2019/1/9,15:30:00,23.3,nan,nan,0.11,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/9,16:00:00,23.3,nan,nan,0,-1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/9,16:30:00,23.1,nan,nan,0.02,-1.1,-1,1
2,24,0,167,48,17.21108681,202,2019/1/9,17:00:00,22.5,nan,nan,0.1,-1.9,-1,1
2,24,0,167,48,17.21108681,202,2019/1/9,17:30:00,21.7,nan,nan,nan,-2.3,-1,1
2,24,0,167,48,17.21108681,202,2019/1/10,8:40:00,20.9,nan,nan,0.01,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,9:00:00,21.2,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,9:30:00,22.3,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,10:00:00,23.3,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,10:30:00,24.3,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,11:00:00,25.1,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,11:30:00,25.6,nan,nan,0.01,0.2,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,12:00:00,26,nan,nan,0.01,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,14:10:00,24.2,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,14:30:00,23.6,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,15:00:00,22,nan,nan,nan,-0.1,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,15:30:00,21.3,nan,nan,nan,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/10,16:00:00,21.8,nan,nan,nan,-0.9,-1,1
2,24,0,167,48,17.21108681,202,2019/1/10,16:30:00,22.1,nan,nan,nan,-0.5,-1,1
2,24,0,167,48,17.21108681,202,2019/1/10,17:00:00,22.5,nan,nan,nan,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/10,17:30:00,22.8,nan,nan,nan,0.1,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,8:40:00,22.3,nan,nan,0,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,9:00:00,22.4,nan,nan,0.01,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,9:30:00,22.8,nan,nan,0.03,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,10:00:00,24,nan,nan,0.02,0.2,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,10:30:00,24.8,nan,nan,0.03,0.5,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,11:00:00,24.5,nan,nan,0.1,0.4,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,11:30:00,23.9,nan,nan,0.07,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,12:00:00,23.3,nan,nan,nan,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/11,14:10:00,23,nan,nan,0.02,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,14:30:00,23.1,nan,nan,0.06,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,15:00:00,23.3,nan,nan,0.04,0,1,0
2,24,0,167,48,17.21108681,202,2019/1/11,15:30:00,22.3,nan,nan,0.05,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/11,16:00:00,21.9,nan,nan,0.08,-1,1,1
2,24,0,167,48,17.21108681,202,2019/1/11,16:30:00,21.8,nan,nan,0.1,-0.8,1,1
2,24,0,167,48,17.21108681,202,2019/1/11,17:00:00,21.7,nan,nan,0,-0.5,1,1
2,24,0,167,48,17.21108681,202,2019/1/11,17:30:00,nan,nan,nan,0.03,-0.4,-1,1
